host_id,id,neighbourhood_cleansed,market,latitude,longitude,price,room_type,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location
6409277,9462851,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.35943857983336,4.940711332158729,95.00,Entire home/apt,0,0,0,0,0
12607303,5432591,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37689110254035,4.929520814906796,65.00,Private room,9,10,10,10,10
10361799,7722044,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.35963900677263,4.9438573861017,110.00,Entire home/apt,10,10,10,10,8
1552059,4153760,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37498327615596,4.942075999162872,45.00,Entire home/apt,9,9,10,10,9
46291959,8839535,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37268486076229,4.9464344040750134,25.00,Private room,9,9,9,10,8
12578732,5922703,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.35983094389285,4.935817522076412,70.00,Private room,10,10,10,10,9
20896998,4119924,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.363432136472504,4.934043775246369,75.00,Entire home/apt,10,7,10,10,9
31903541,6151188,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36408035539533,4.9363943229569385,80.00,Private room,10,10,10,10,9
25786947,5000959,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36474595873894,4.938142431516675,102.00,Entire home/apt,10,10,9,9,9
3079884,1252179,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36364720114599,4.935916865631817,95.00,Entire home/apt,10,9,10,10,9
47844750,9197913,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37409985431569,4.944703308069877,48.00,Private room,8,10,10,10,10
12691807,2545716,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37415125602535,4.946827015346613,275.00,Entire home/apt,7,8,9,8,9
30591404,6936250,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36597558585532,4.940233422045632,120.00,Entire home/apt,9,10,10,10,9
12988514,2536520,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37699061899737,4.935961857890624,119.00,Entire home/apt,9,9,10,9,9
36699865,10245578,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37604105269836,4.930725756528447,70.00,Private room,0,0,0,0,0
41131586,7813333,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.3641068401624,4.939141363423122,85.00,Entire home/apt,10,10,10,10,10
6482591,3888355,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37336603737925,4.945720771108488,170.00,Entire home/apt,10,10,10,10,9
49598933,9581513,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36365471483794,4.944059060105856,100.00,Entire home/apt,0,0,0,0,0
45281110,8606715,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.35947519121414,4.935137335317648,75.00,Entire home/apt,10,10,10,10,9
38907693,8976608,Centrum-Oost,Amsterdam,52.36901580436435,4.919904112053524,53.00,Private room,10,9,9,10,9
19554572,6148863,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37199050264738,4.944135856528544,185.00,Entire home/apt,10,10,9,10,8
27453842,5300166,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.381087551449184,4.953395748703538,105.00,Entire home/apt,10,10,10,10,9
7223904,1331954,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.3593675091424,4.943298075349164,125.00,Entire home/apt,9,9,10,9,8
34213711,6541993,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.3655681699158,4.935207611847141,95.00,Entire home/apt,10,9,10,9,9
6391977,1167230,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.364044186131515,4.936772612039245,89.00,Entire home/apt,9,9,9,9,9
3327797,740138,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37203496330512,4.94489940540195,169.00,Entire home/apt,10,10,10,10,9
4588881,4049668,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36522895060482,4.936059002879441,85.00,Entire home/apt,10,10,10,10,9
48562854,9357923,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36173664312281,4.939345816896775,80.00,Entire home/apt,9,9,9,10,8
5924599,6310268,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.371542273393516,4.938530654179213,70.00,Private room,9,10,9,9,8
818479,1558757,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36239302053652,4.937975088134574,86.00,Entire home/apt,9,9,10,10,8
9266296,2133234,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.3699487792993,4.942238613118076,90.00,Entire home/apt,10,10,10,10,9
24174723,9162169,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.38053327307195,4.926225554301276,120.00,Private room,0,0,0,0,0
44781174,8504401,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.3659755991363,4.9403756356050765,39.00,Private room,0,0,0,0,0
1552059,1229823,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.374923125696384,4.943539949554876,145.00,Entire home/apt,9,9,10,10,9
7020165,5915895,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.363846844690535,4.943671796881825,100.00,Entire home/apt,9,9,9,9,8
51418834,10109441,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.364026909577845,4.933923394911871,85.00,Entire home/apt,0,0,0,0,0
19793596,3841339,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.364476598997555,4.937672586270907,85.00,Entire home/apt,10,9,9,10,9
43005192,8145059,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.362236615377356,4.93589323267029,90.00,Entire home/apt,10,9,10,10,9
1464510,10110453,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36223295025293,4.937217462876523,59.00,Entire home/apt,0,0,0,0,0
22398111,7357862,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36375925932854,4.933601143931385,90.00,Entire home/apt,9,9,9,9,9
18046762,7042388,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36590614515895,4.938991166617264,69.00,Entire home/apt,9,9,10,9,9
22408263,6955049,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.362633334815264,4.932867794005513,45.00,Private room,10,8,10,10,8
23855459,4603352,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36720703726978,4.9381297843959,144.00,Entire home/apt,0,0,0,0,0
6028684,1097048,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36442958645382,4.9333540421618425,125.00,Entire home/apt,9,8,10,10,9
5117324,4963297,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36339418215088,4.946066866137171,80.00,Entire home/apt,0,0,0,0,0
1576714,703431,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36155782002159,4.932690459918473,87.00,Entire home/apt,10,10,10,10,8
1203532,7519976,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36407646385785,4.9410960141255815,95.00,Entire home/apt,10,10,10,10,10
37996546,7257372,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.361043950643385,4.9438953167282795,80.00,Entire home/apt,0,0,0,0,0
8915265,1686670,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36390060340847,4.94181112004986,84.00,Entire home/apt,10,10,10,10,10
12049498,5028980,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36115385141268,4.940898335424669,40.00,Private room,10,10,9,9,9
4192844,6414070,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.3718871248955,4.935471965004181,150.00,Entire home/apt,10,10,10,10,9
3673633,8141469,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36453568111593,4.937322654453782,28.00,Private room,6,2,10,10,10
12950894,5881669,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36365129673193,4.944592488604247,89.00,Private room,8,10,8,10,9
3327797,5388548,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37852662403321,4.947910425580427,160.00,Entire home/apt,10,8,2,2,8
23847808,4601431,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37777074153404,4.93137833698443,90.00,Private room,0,0,0,0,0
3014164,6600144,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36499528216894,4.934463809548421,70.00,Private room,10,10,10,10,9
6860765,8402375,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37573012245544,4.945983600977508,149.00,Entire home/apt,10,9,9,10,9
8769186,2503773,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36290949632908,4.937551403812944,96.00,Entire home/apt,10,10,10,10,9
23748264,5190193,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.362723356807926,4.946313312806718,120.00,Entire home/apt,10,10,10,10,8
4644260,6189960,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.3643627075502,4.932003931535474,105.00,Entire home/apt,10,9,10,10,9
20965087,4043258,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36180060445336,4.944541169425611,100.00,Entire home/apt,9,7,10,10,8
3145659,6060562,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37555198894988,4.922684894376211,119.00,Entire home/apt,10,10,10,10,9
37654981,7909816,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.363444561824714,4.935518422215354,85.00,Entire home/apt,0,0,0,0,0
7352848,3945144,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36287841613299,4.933399387042659,85.00,Entire home/apt,9,8,9,9,8
3327797,952307,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37142424137097,4.942884169790615,320.00,Entire home/apt,8,8,8,9,9
4237150,995124,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37677527978117,4.944710336887145,250.00,Entire home/apt,9,8,9,10,9
3379428,667859,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36472670603541,4.94029141308638,250.00,Entire home/apt,0,0,0,0,0
43934430,8334529,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.364165930092476,4.937605459713612,75.00,Entire home/apt,9,10,9,10,9
11753088,2301121,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.3657946730906,4.936617207723609,85.00,Entire home/apt,9,10,10,10,9
2933270,10005632,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36512672928437,4.9450894631374265,35.00,Private room,0,0,0,0,0
7621004,1443515,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36410077521582,4.938981758372767,95.00,Entire home/apt,10,10,10,10,9
14468633,2828326,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36334665975034,4.932020596424612,140.00,Entire home/apt,10,10,10,10,9
5006429,6139102,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36250575398034,4.944597265916597,100.00,Entire home/apt,9,10,9,9,8
36812002,7022942,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37477862965836,4.943583138580783,220.00,Entire home/apt,9,8,9,10,8
3672917,6367488,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36218255483225,4.944942342155678,99.00,Entire home/apt,10,10,10,10,10
47482075,9741620,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36165954215089,4.9435337976294855,75.00,Entire home/apt,0,0,0,0,0
25745744,9675792,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36160721637967,4.9337850897633375,90.00,Entire home/apt,0,0,0,0,0
5206817,1353295,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36514833719569,4.9335418220732725,75.00,Entire home/apt,0,0,0,0,0
4350024,3305733,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37111261509608,4.941243370394134,140.00,Entire home/apt,10,9,10,10,9
17437419,3450398,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37193655133417,4.939463176576655,119.00,Entire home/apt,10,10,10,10,9
8138487,1549043,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37505119524962,4.938861880317058,95.00,Entire home/apt,10,10,10,10,9
9091479,10101477,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36545056288167,4.942998248572605,100.00,Entire home/apt,10,4,10,10,8
7817198,2630356,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.380294155301186,4.921655172540711,69.00,Entire home/apt,10,9,10,10,9
9907845,1909275,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.3661031981864,4.937244597621822,89.00,Entire home/apt,10,10,10,10,9
7167492,1320022,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.3629341642909,4.933641823762224,100.00,Entire home/apt,10,10,10,10,9
4293293,817390,Centrum-Oost,Amsterdam,52.36553453315249,4.920407750930479,185.00,Private room,0,0,0,0,0
13638631,9151584,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36495976497677,4.940342993953509,130.00,Entire home/apt,0,0,0,0,0
9164546,2892186,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36430756206029,4.9424631037415345,110.00,Entire home/apt,10,10,10,10,10
22543903,8266082,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.364801286268985,4.93299278214953,90.00,Entire home/apt,10,10,10,10,10
4188143,794927,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36384930441516,4.9336612760104765,60.00,Entire home/apt,9,10,10,10,9
26205608,7905991,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36243173701546,4.933468381903172,25.00,Private room,0,0,0,0,0
5299087,4774677,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36351577636433,4.932992400943808,70.00,Entire home/apt,9,8,10,9,10
7679262,1909359,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36335368446302,4.9326057342288685,200.00,Entire home/apt,10,10,10,10,10
1358222,312654,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.364509620349686,4.941742441920583,95.00,Entire home/apt,10,9,10,10,10
4202340,9641683,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.364253444039555,4.932798270104955,85.00,Entire home/apt,10,10,10,10,10
13535549,2923212,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36277854742844,4.932199782571818,80.00,Entire home/apt,10,9,10,9,10
669178,9248227,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36002669753507,4.934903206788275,90.00,Entire home/apt,0,0,0,0,0
19448508,7772779,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37216625259937,4.946162018767324,225.00,Entire home/apt,0,0,0,0,0
4494136,858666,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37984304916656,4.929372883743217,140.00,Entire home/apt,10,10,10,10,9
29428556,5675584,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37703779580519,4.928019196822425,150.00,Entire home/apt,10,10,10,10,10
8161349,4528686,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36475419827379,4.940814840260052,85.00,Entire home/apt,10,9,9,10,9
6409277,8494215,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.35970012373698,4.940511496081002,50.00,Private room,0,0,0,0,0
23880639,9936031,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37215349533603,4.940073866656551,80.00,Entire home/apt,0,0,0,0,0
9322038,1775482,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36362086106704,4.943104935466303,149.00,Entire home/apt,10,8,10,10,10
24174723,9146969,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37796650776924,4.9310998035599996,120.00,Private room,0,0,0,0,0
6811768,8916958,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.362867088777314,4.937206571850142,135.00,Entire home/apt,10,10,10,10,10
39689218,7570081,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36393471860174,4.943078310888885,90.00,Entire home/apt,0,0,0,0,0
48935426,9442418,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37704024649339,4.9472342454434495,45.00,Private room,10,10,10,10,10
22318044,4298935,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.3615666836666,4.942742514603702,110.00,Entire home/apt,9,10,10,10,8
24174723,9146805,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37828211767783,4.9315674570197015,120.00,Private room,0,0,0,0,0
34663487,6622929,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37367749540283,4.93404040663015,195.00,Entire home/apt,0,0,0,0,0
3327797,5248361,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.370004413092516,4.943837575437321,160.00,Entire home/apt,0,0,0,0,0
4165175,790507,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37799581683805,4.932392183948206,90.00,Private room,10,10,10,9,10
14263733,2788545,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36404973724367,4.934312817754076,150.00,Entire home/apt,0,0,0,0,0
3327797,952434,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37248852818474,4.951564796398508,140.00,Entire home/apt,10,10,6,8,10
23855459,5245615,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.35996966372861,4.937694741900684,140.00,Entire home/apt,10,10,10,10,8
20206349,3902098,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37853230112533,4.935371633507558,400.00,Entire home/apt,9,8,9,9,8
36703220,8129133,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.35875278111543,4.938063803563749,120.00,Entire home/apt,10,10,10,10,8
2621958,6325629,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36534197011538,4.947432914681711,125.00,Entire home/apt,0,0,0,0,0
22145701,6510134,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37138740053229,4.951854780899946,125.00,Entire home/apt,10,10,10,10,10
4395033,6652156,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.374071582247076,4.946953344842959,120.00,Entire home/apt,0,0,0,0,0
41372515,7851291,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.366031445945424,4.932329739947187,150.00,Entire home/apt,10,10,10,10,10
6037528,9765720,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36298021615503,4.9415394598099445,75.00,Entire home/apt,10,10,10,10,10
46398626,8863747,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37566097513835,4.923439965672688,90.00,Entire home/apt,10,9,10,9,9
31903541,6553814,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36443976510575,4.936305051139117,50.00,Private room,9,7,9,9,8
10943496,2397538,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36287214310889,4.934718940615217,114.00,Entire home/apt,9,8,9,9,9
24632839,8401035,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36497550159287,4.936629687087451,49.00,Private room,9,8,10,10,9
7679262,1911182,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36187494344805,4.9337403411643885,59.00,Private room,9,9,9,9,9
11651489,3270274,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36199274839866,4.943051154366439,59.00,Private room,10,10,9,10,9
5664725,3258033,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.364750068049695,4.935837943797886,49.00,Private room,10,10,10,10,9
3281176,652767,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.362701772793834,4.9345162511320755,69.00,Private room,10,10,10,10,9
3281176,669222,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36202279460937,4.935905393030302,80.00,Private room,10,10,10,10,9
38382392,9626263,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36007035821622,4.941895798720533,48.00,Private room,0,0,0,0,0
33893261,6485623,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36484233662199,4.934948736993173,999.00,Shared room,0,0,0,0,0
47264416,9060570,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37835085109319,4.941129930986178,35.00,Shared room,7,8,10,9,7
9617177,4913607,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36299344210395,4.938925575602324,185.00,Shared room,0,0,0,0,0
25252224,9872999,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36292952382895,4.936395323002519,55.00,Private room,10,10,10,10,10
197355,44805,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.360895431363595,4.9463672203041344,85.00,Private room,9,8,9,10,8
15646604,6546204,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36361406668229,4.934723971797331,70.00,Private room,10,10,10,10,10
14707598,7286541,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.3661896213187,4.938892332467405,65.00,Private room,10,10,10,10,10
2968287,1338064,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.358994170605186,4.93687310248392,55.00,Private room,10,10,10,10,9
4839912,7399936,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.35842921765829,4.9427467075438996,50.00,Private room,10,10,10,10,10
12049498,4867259,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36303675606592,4.939550040694195,40.00,Private room,8,8,7,8,7
23748264,8641456,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36241935597293,4.944429500851484,55.00,Private room,10,10,10,10,10
2963123,3926355,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37162308069586,4.942595774297582,64.00,Private room,10,9,10,10,9
31378834,6046073,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36485324444429,4.933858710947381,80.00,Entire home/apt,10,10,10,10,10
669178,9581941,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36523272073351,4.934438701508362,69.00,Entire home/apt,0,0,0,0,0
13458522,9192395,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36463965065505,4.9416530554109785,100.00,Entire home/apt,9,9,10,10,8
26334567,7584256,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36630090159138,4.93922094750125,125.00,Entire home/apt,10,10,10,10,8
31058821,5982131,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37035590429751,4.941190989365847,70.00,Private room,10,10,10,10,10
4560570,867418,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.361608356555415,4.937228158066218,80.00,Entire home/apt,9,8,10,9,8
13988783,7272639,Centrum-Oost,Amsterdam,52.36946390750794,4.898479698321821,170.00,Entire home/apt,10,10,9,9,9
37319272,7124753,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36578770872309,4.938270809799546,100.00,Entire home/apt,10,8,9,10,9
273329,57408,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.361929788889256,4.936400957199159,95.00,Entire home/apt,10,10,10,10,9
41439248,7862192,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.363816093889014,4.936668430799965,90.00,Entire home/apt,10,10,8,10,6
15219313,3236227,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.363252118935854,4.9368875746206875,80.00,Entire home/apt,10,8,10,10,9
1416034,270439,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37670610287017,4.926411214971026,110.00,Private room,0,0,0,0,0
17339367,6027822,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.360584822947004,4.936944480531638,200.00,Entire home/apt,10,10,10,10,7
15049236,4829273,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.362742172605905,4.933146543315427,110.00,Entire home/apt,10,10,10,10,9
8896606,6315670,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.35848539415187,4.93766745207506,65.00,Entire home/apt,8,8,10,9,8
1372632,261642,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.363299528702925,4.9332305233944025,99.00,Entire home/apt,10,10,10,10,9
7833402,1461648,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36470586001042,4.9422088527807135,80.00,Entire home/apt,10,10,10,10,9
15571653,9612761,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.3654906613688,4.932164913433011,60.00,Entire home/apt,10,10,10,10,10
15478763,9610302,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36327804652519,4.937286543054334,76.00,Entire home/apt,10,10,10,10,10
46545782,8897613,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.3649555546113,4.933760010572286,90.00,Entire home/apt,9,9,10,10,10
50178562,9721227,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.360670571020556,4.940355812868415,145.00,Entire home/apt,0,0,0,0,0
42849661,8115156,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36306047053646,4.931716990203732,125.00,Entire home/apt,10,10,10,10,10
17489654,3471547,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.377067873728365,4.935377008091088,120.00,Private room,8,10,10,10,10
28711830,9459723,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.35994353150519,4.934807871957744,120.00,Entire home/apt,0,0,0,0,0
24174723,9162137,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.38071221550072,4.925742400590108,120.00,Private room,0,0,0,0,0
24174723,9162090,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.3789726794658,4.925970640752263,90.00,Private room,0,0,0,0,0
48573921,9360675,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36267443873526,4.936316083604122,70.00,Entire home/apt,0,0,0,0,0
3988034,4278399,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.373963541780924,4.933557824891657,95.00,Private room,9,10,9,10,10
1464510,7494808,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.363475264272886,4.941961340975688,119.00,Entire home/apt,10,6,8,10,8
7668001,6089050,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36796572394301,4.94568551403196,75.00,Private room,6,4,8,8,6
21228345,8796776,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.35934815343981,4.937089814815656,100.00,Entire home/apt,0,0,0,0,0
2658665,10259745,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.364463253120604,4.940507481895088,130.00,Entire home/apt,0,0,0,0,0
29078208,7911478,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.363175709163976,4.939141355822525,95.00,Entire home/apt,10,10,10,10,10
50505151,9801366,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36091186892904,4.935567663059945,79.00,Entire home/apt,0,0,0,0,0
9757302,10180487,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.369582613256256,4.940228853765107,110.00,Entire home/apt,0,0,0,0,0
17519074,6684174,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.362429354139884,4.944041965063994,109.00,Entire home/apt,10,10,10,10,8
3761011,7433144,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.3648912266608,4.933453389219587,130.00,Entire home/apt,10,10,10,10,10
26850562,6155619,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36005033001151,4.94172958448776,75.00,Entire home/apt,10,9,10,10,9
1464510,9891617,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.38084949067716,4.924670792653829,99.00,Entire home/apt,0,0,0,0,0
2299713,2975005,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37387587054345,4.943870348379501,150.00,Entire home/apt,9,9,10,10,9
20992958,9261155,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36287859747568,4.932950021050545,75.00,Entire home/apt,10,10,10,10,10
19623294,3816284,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.37225990013118,4.935310068683993,85.00,Entire home/apt,10,9,10,10,9
1455158,4601695,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.369436945129436,4.9407947221979045,120.00,Entire home/apt,10,10,10,10,8
28463096,5489185,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.363672145047104,4.941956108478288,125.00,Entire home/apt,9,10,9,9,9
19841481,8321319,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36385651669207,4.941446026221147,110.00,Entire home/apt,10,7,10,10,10
8711187,8607603,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.361623990837046,4.9444407660159175,95.00,Entire home/apt,10,10,10,10,8
10271537,2344086,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36270655771945,4.936432217549746,85.00,Entire home/apt,8,8,10,10,10
14979374,9789343,Oostelijk Havengebied - Indische Buurt,Amsterdam,52.36752348054338,4.9463773655845,70.00,Entire home/apt,0,0,0,0,0
